1000,516,920,335
1001,34,654,180
1002,649,971,235
1003,353,803,683
1004,396,690,976
1005,662,356,701
1006,537,116,996
1007,559,777,600
1008,70,720,65
1009,924,978,566
1010,885,964,231
1011,449,154,774
1012,739,763,333
1013,171,687,878
1014,763,99,915
1015,253,845,421
1016,637,571,974
1017,112,812,47
1018,562,851,527
1019,623,127,871
1020,886,154,455
1021,945,827,444
1022,15,470,639
1023,529,406,961
1024,711,719,227
1025,444,912,780
1026,527,886,948
1027,671,691,675
1028,550,728,378
1029,227,569,366
1030,241,16,26
1031,188,813,607
1032,892,134,527
1033,509,367,400
1034,944,945,553
1035,364,457,921
1036,10,454,515
1037,511,315,431
1038,329,986,173
1039,777,840,39
1040,209,340,625
1041,265,223,944
1042,621,720,570
1043,852,824,784
1044,60,215,927
1045,154,222,709
1046,922,561,229
1047,740,308,838
1048,428,665,250
1049,545,886,661
1050,510,813,364
1051,647,518,920
1052,970,445,573
1053,865,148,689
1054,811,550,527
1055,240,455,404
1056,999,303,703
1057,710,75,64
1058,0,425,37
1059,614,991,956
1060,391,188,207
1061,471,31,913
1062,84,431,229
1063,200,661,630
1064,315,154,908
1065,375,948,649
1066,381,80,698
1067,790,169,727
1068,644,99,134
1069,105,462,875
1070,148,122,384
1071,699,800,646
1072,825,262,427
1073,923,957,425
1074,955,275,788
1075,610,579,318
1076,862,643,793
1077,54,272,884
1078,404,821,101
1079,847,891,181
1080,108,276,256
1081,700,627,393
1082,524,23,753
1083,171,310,290
1084,973,321,73
1085,167,350,148
1086,621,909,237
1087,372,151,104
1088,268,152,750
1089,899,590,370
1090,620,575,634
1091,496,810,864
1092,843,855,948
1093,424,749,370
1094,913,310,508
1095,973,104,468
1096,539,335,471
1097,828,185,932
1098,776,279,765
1099,70,82,640
1100,102,619,581
1101,647,201,925
1102,722,202,913
1103,257,927,233
1104,757,621,763
1105,331,552,572
1106,199,121,546
1107,817,946,53
1108,878,698,333
1109,216,360,236
1110,872,12,480
1111,352,910,666
1112,939,478,991
1113,764,107,697
1114,821,681,130
1115,217,584,358
1116,561,1000,533
1117,493,271,447
1118,960,113,634
1119,998,989,846
1120,430,218,237
1121,148,420,146
1122,70,132,122
1123,122,288,17
1124,9,296,745
1125,229,184,5
1126,464,617,799
1127,797,906,160
1128,642,899,949
1129,818,185,220
1130,467,667,437
1131,395,135,731
1132,0,491,553
1133,295,155,12
1134,782,452,685
1135,447,905,104
1136,470,942,961
1137,353,423,184
1138,895,937,418
1139,239,81,676
1140,164,124,156
1141,85,959,68
1142,291,269,408
1143,902,826,502
1144,655,888,237
1145,610,696,773
1146,6,719,986
1147,740,40,369
1148,30,47,546
1149,319,841,805
1150,522,766,125
1151,984,758,345
1152,185,124,313
1153,215,451,427
1154,644,392,568
1155,857,337,558
1156,101,195,360
1157,29,553,286
1158,925,616,944
1159,363,989,4
1160,193,303,880
1161,919,361,149
1162,659,554,709
1163,793,264,688
1164,126,29,348
1165,237,877,100
1166,601,706,224
1167,818,105,824
1168,473,363,541
1169,804,149,113
1170,504,934,352
1171,165,409,650
1172,334,784,760
1173,613,119,993
1174,220,420,934
1175,331,546,569
1176,958,655,355
1177,818,798,166
1178,665,780,235
1179,499,751,340
1180,8,690,689
1181,481,21,691
1182,210,957,736
1183,215,407,58
1184,501,417,919
1185,277,582,270
1186,269,501,521
1187,247,284,705
1188,864,247,768
1189,228,234,899
1190,960,173,214
1191,585,67,531
1192,443,825,225
1193,580,549,281
1194,930,295,136
1195,395,465,261
1196,218,450,883
1197,819,796,753
1198,872,754,331
1199,771,627,387
1200,584,510,502
1201,526,779,765
1202,92,43,974
1203,653,127,761
1204,409,134,952
1205,308,224,905
1206,355,320,775
1207,369,687,6
1208,570,681,391
1209,174,890,731
1210,540,539,102
1211,30,182,85
1212,2,249,379
1213,692,609,161
1214,627,685,678
1215,558,981,718
1216,864,986,297
1217,656,16,234
1218,511,245,620
1219,842,808,873
1220,388,763,175
1221,534,601,489
1222,315,835,939
1223,696,961,578
1224,405,552,809
1225,966,534,117
1226,492,992,687
1227,706,15,88
1228,986,880,354
1229,183,77,880
1230,742,283,554
1231,771,933,356
1232,29,600,281
1233,287,287,343
1234,890,664,584
1235,207,710,950
1236,723,100,602
1237,806,159,430
1238,218,381,570
1239,870,387,833
1240,850,257,981
1241,31,437,497
1242,24,333,120
1243,686,972,602
1244,465,192,439
1245,6,290,502
1246,167,153,246
1247,877,826,404
1248,303,942,700
1249,482,227,684
1250,700,551,225
1251,820,18,690
1252,193,62,754
1253,226,149,900
1254,688,626,636
1255,361,281,688
1256,4,214,142
1257,508,329,273
1258,473,951,384
1259,93,774,1000
1260,253,180,809
1261,939,892,935
1262,804,117,857
1263,854,207,423
1264,173,586,873
1265,340,562,465
1266,581,293,162
1267,914,609,5
1268,472,183,248
1269,795,177,620
1270,143,636,8
1271,981,433,566
1272,629,753,703
1273,680,256,48
1274,915,43,155
1275,404,281,331
1276,182,323,705
1277,990,801,823
1278,828,409,799
1279,884,1,501
1280,83,774,851
1281,566,769,403
1282,196,37,702
1283,882,439,852
1284,49,876,151
1285,269,135,683
1286,719,71,287
1287,414,344,931
1288,115,74,770
1289,674,753,9
1290,475,169,815
1291,163,298,891
1292,935,192,738
1293,92,160,837
1294,483,542,72
1295,91,89,451
1296,123,431,204
1297,48,127,978
1298,921,132,85
1299,192,770,584
1300,366,677,872
1301,476,716,557
1302,601,53,781
1303,758,754,728
1304,730,806,301
1305,789,56,938
1306,514,326,824
1307,797,166,570
1308,974,189,703
1309,901,651,57
1310,977,457,695
1311,631,771,55
1312,993,282,716
