1000,388,347,70
1001,13,735,905
1002,958,55,54
1003,336,363,182
1004,871,571,434
1005,186,288,351
1006,220,972,877
1007,753,211,760
1008,403,921,719
1009,498,783,802
1010,992,601,999
1011,950,381,19
1012,460,764,185
1013,492,417,19
1014,499,574,916
1015,581,150,656
1016,124,269,751
1017,470,705,826
1018,447,151,421
1019,608,855,90
1020,287,682,189
1021,285,488,514
1022,484,644,867
1023,551,920,586
1024,338,507,590
1025,116,682,953
1026,796,425,308
1027,192,839,782
1028,542,954,910
1029,887,510,789
1030,568,126,814
1031,40,807,567
1032,721,255,156
1033,961,799,949
1034,280,284,346
1035,14,42,932
1036,22,767,543
1037,496,86,421
1038,397,753,795
1039,334,982,782
1040,387,955,579
1041,228,365,898
1042,287,881,868
1043,700,560,463
1044,171,999,838
1045,406,485,437
1046,161,909,270
1047,125,409,433
1048,34,879,142
1049,637,451,103
1050,45,167,352
1051,913,466,234
1052,878,958,479
1053,287,6,942
1054,659,302,866
1055,278,560,549
1056,86,954,374
1057,577,209,39
1058,262,234,25
1059,377,125,678
1060,262,410,924
1061,240,604,744
1062,719,711,333
1063,111,883,533
1064,193,812,630
1065,9,112,294
1066,20,807,597
1067,430,599,57
1068,992,137,767
1069,747,720,747
1070,6,405,286
1071,923,72,26
1072,380,866,771
1073,331,724,926
1074,131,305,31
1075,904,724,265
1076,138,299,822
1077,889,851,378
1078,730,120,851
1079,816,553,316
1080,287,553,189
1081,623,874,869
1082,813,620,655
1083,751,310,754
1084,872,342,473
1085,461,740,327
1086,995,27,9
1087,485,371,221
1088,976,719,911
1089,255,743,859
1090,252,270,632
1091,515,945,181
1092,239,527,81
1093,766,329,905
1094,261,901,195
1095,179,19,316
1096,948,973,51
1097,611,691,298
1098,22,788,587
1099,707,476,903
1100,938,839,261
1101,294,566,287
1102,287,826,439
1103,334,83,562
1104,504,246,110
1105,803,503,985
1106,411,271,37
1107,408,317,102
1108,939,342,170
1109,417,964,402
1110,230,70,289
1111,947,943,177
1112,405,114,284
1113,125,597,671
1114,765,995,336
1115,0,439,800
1116,562,290,965
1117,888,243,36
1118,891,604,686
1119,100,278,755
1120,86,529,986
1121,920,982,606
1122,783,679,793
1123,659,704,895
1124,798,128,596
1125,582,177,110
1126,30,446,241
1127,997,271,989
1128,591,192,42
1129,926,336,613
1130,570,405,235
1131,916,241,742
1132,486,132,431
1133,820,673,597
1134,918,934,477
1135,477,534,216
1136,465,105,602
1137,343,766,105
1138,985,46,429
1139,730,908,518
1140,928,956,421
1141,387,564,815
1142,875,59,704
1143,665,975,458
1144,671,437,597
1145,989,442,932
1146,226,459,235
1147,237,296,986
1148,949,507,919
1149,207,614,596
1150,932,753,32
1151,425,908,388
1152,992,813,141
1153,312,422,906
1154,772,589,862
1155,993,899,525
1156,413,850,477
1157,200,986,58
1158,890,644,103
1159,267,631,288
1160,413,401,746
1161,824,626,897
1162,79,626,256
1163,443,51,660
1164,139,549,889
1165,6,892,962
1166,501,734,158
1167,207,21,429
1168,949,958,266
1169,368,514,12
1170,61,746,927
1171,31,965,640
1172,625,571,52
1173,441,893,857
1174,227,178,461
1175,648,884,140
1176,836,333,9
1177,41,549,815
1178,172,115,537
1179,183,165,273
1180,282,406,729
1181,112,79,639
1182,196,864,135
1183,199,818,600
1184,166,517,634
1185,674,869,631
1186,325,36,164
1187,44,583,951
1188,84,709,724
1189,909,245,862
1190,396,433,770
1191,884,85,837
1192,145,562,507
1193,31,140,638
1194,632,67,850
1195,339,483,178
1196,256,81,123
1197,848,787,712
1198,533,12,207
1199,80,557,779
1200,391,793,328
1201,116,118,485
1202,932,814,312
1203,809,868,673
1204,214,299,364
1205,220,424,805
1206,610,95,779
1207,641,836,970
1208,385,50,835
1209,107,75,938
1210,186,93,220
1211,529,93,718
1212,786,157,988
1213,344,809,321
1214,217,137,384
1215,523,949,63
1216,125,180,540
1217,258,86,801
1218,338,403,515
1219,72,2,723
1220,358,253,424
1221,232,411,203
1222,53,433,13
1223,869,13,859
1224,951,880,493
1225,470,189,323
1226,234,373,539
1227,447,554,968
1228,862,268,8
1229,213,266,848
1230,326,995,967
1231,19,453,556
1232,958,598,62
1233,433,395,174
1234,308,312,600
1235,108,191,525
1236,220,679,808
1237,311,434,18
1238,539,203,789
1239,603,200,653
1240,718,980,187
1241,745,721,369
1242,759,501,973
1243,410,284,169
1244,57,777,973
1245,940,155,975
1246,324,623,844
1247,439,754,671
1248,519,565,390
1249,893,212,625
1250,602,205,906
1251,834,929,905
1252,948,154,45
1253,223,730,62
1254,533,297,534
1255,871,961,847
1256,876,379,750
1257,472,489,928
1258,219,679,751
1259,728,598,676
1260,270,881,508
1261,114,360,242
1262,285,381,415
1263,94,466,737
1264,38,31,477
1265,205,288,7
1266,229,209,807
1267,778,710,665
1268,419,644,174
1269,625,235,162
1270,204,45,751
1271,623,938,6
1272,474,434,567
1273,765,538,454
1274,427,736,126
1275,364,28,730
1276,241,420,628
1277,58,652,571
1278,548,854,703
1279,104,458,386
1280,123,832,568
1281,670,748,142
1282,735,135,523
1283,910,50,576
1284,569,974,525
1285,484,205,142
1286,725,93,989
1287,59,251,662
1288,402,170,818
1289,143,228,842
1290,444,626,605
1291,444,347,892
1292,354,422,923
1293,989,298,166
1294,603,517,473
1295,792,222,61
1296,838,851,669
1297,36,328,482
1298,770,581,478
1299,275,274,787
1300,782,462,514
1301,297,466,900
1302,944,725,588
1303,118,241,4
1304,334,532,723
1305,985,148,461
1306,788,931,448
1307,154,616,849
1308,301,613,312
1309,133,113,80
1310,204,10,858
1311,878,827,5
1312,252,967,423
1313,953,195,174
1314,970,970,200
1315,809,634,795
1316,224,271,392
1317,268,903,643
1318,812,728,831
1319,806,73,671
1320,421,342,832
1321,735,650,254
1322,557,89,227
1323,801,287,117
1324,575,250,130
1325,221,382,665
1326,990,42,770
1327,200,616,242
1328,783,508,730
1329,808,8,655
1330,485,387,485
1331,224,246,581
1332,730,317,657
1333,405,426,51
1334,78,910,558
1335,970,304,155
1336,9,122,153
1337,947,831,302
1338,390,331,661
1339,721,580,423
1340,814,524,271
1341,724,952,86
1342,121,205,280
1343,35,774,599
1344,466,854,627
1345,591,91,892
1346,109,119,442
1347,879,611,677
1348,842,147,294
1349,965,773,41
1350,1,702,580
1351,234,913,169
1352,421,687,939
1353,56,382,161
1354,183,110,10
1355,300,20,89
1356,788,485,852
1357,405,402,784
1358,890,484,652
1359,397,606,297
1360,273,187,398
1361,758,899,940
1362,826,904,548
1363,120,137,441
1364,550,313,142
1365,840,692,818
1366,490,746,428
1367,271,672,387
1368,710,671,756
1369,552,298,485
1370,543,379,374
1371,256,514,459
1372,233,725,329
1373,696,74,323
1374,323,353,955
1375,59,316,281
1376,122,61,204
1377,109,300,283
1378,128,683,288
1379,70,65,558
1380,205,836,80
1381,539,736,363
1382,787,193,829
1383,554,701,555
1384,689,436,911
1385,560,467,448
1386,12,306,644
1387,802,471,404
1388,758,718,208
1389,848,735,473
1390,177,207,359
1391,879,414,39
1392,992,209,289
1393,163,130,852
1394,614,891,727
1395,16,989,658
1396,1000,706,517
1397,488,232,296
1398,72,648,484
1399,489,932,689
1400,702,493,686
1401,386,900,494
1402,817,269,769
1403,617,68,978
1404,381,723,117
1405,455,423,554
1406,746,815,290
1407,305,926,673
1408,855,129,846
1409,644,5,998
1410,583,170,426
1411,566,441,138
1412,871,953,625
1413,706,798,333
1414,591,746,843
1415,114,831,580
1416,188,5,805
1417,613,498,339
1418,415,775,160
1419,52,782,124
1420,889,411,723
1421,846,184,860
1422,86,327,822
1423,358,274,309
1424,343,942,666
1425,573,177,252
1426,46,948,124
1427,679,991,645
1428,482,129,945
1429,71,619,418
1430,881,888,672
1431,109,915,580
1432,865,841,927
1433,86,702,744
1434,859,113,106
1435,496,176,950
1436,199,407,328
1437,407,44,938
1438,483,548,101
1439,117,397,891
1440,164,828,631
1441,710,984,797
1442,831,91,596
1443,830,772,435
1444,530,803,125
1445,257,544,802
1446,748,667,218
1447,22,48,356
1448,8,232,715
1449,396,645,447
1450,842,336,961
1451,714,470,125
1452,68,124,910
1453,712,473,576
1454,216,231,519
1455,439,535,964
1456,253,257,106
1457,109,616,477
1458,428,494,937
1459,153,780,282
1460,503,595,514
1461,307,463,155
1462,614,816,793
1463,192,850,38
1464,680,213,720
1465,181,133,681
1466,708,409,1000
1467,123,615,572
1468,676,428,390
1469,38,18,959
1470,881,83,369
1471,483,411,109
1472,225,513,177
1473,936,806,226
1474,376,139,365
1475,977,273,93
1476,425,267,901
1477,982,734,630
1478,903,155,773
1479,414,584,213
1480,434,591,42
1481,100,174,330
1482,48,383,965
1483,869,702,113
1484,837,498,285
1485,706,367,569
1486,813,90,950
1487,949,832,853
1488,778,397,443
1489,27,48,35
1490,117,933,881
1491,953,356,368
1492,918,616,824
1493,189,688,219
1494,418,867,940
1495,175,130,460
1496,618,150,730
1497,132,303,488
1498,677,673,859
1499,70,711,892
1500,5,499,468
1501,637,901,886
1502,694,274,198
1503,16,132,536
1504,53,792,102
1505,433,158,418
1506,321,527,787
1507,722,907,412
1508,579,700,394
1509,612,448,388
1510,373,759,885
1511,583,805,842
1512,249,560,660
1513,828,122,364
1514,910,882,698
1515,104,783,273
1516,386,686,209
1517,767,243,992
1518,895,192,713
1519,854,257,222
1520,714,102,834
1521,715,555,362
1522,765,996,736
1523,943,332,857
1524,257,205,524
1525,169,652,456
1526,900,672,295
1527,183,404,598
1528,60,138,212
1529,907,948,674
1530,265,533,507
1531,355,620,327
1532,374,209,883
1533,828,721,65
1534,17,868,701
1535,228,148,11
1536,726,332,565
1537,463,314,314
1538,153,243,999
1539,823,567,575
1540,628,155,310
1541,444,765,941
1542,520,603,214
1543,215,848,558
1544,330,26,914
1545,203,352,559
1546,616,149,92
1547,371,827,655
1548,179,530,9
1549,182,702,924
1550,848,671,904
1551,352,920,514
1552,520,88,553
1553,255,685,948
1554,240,773,979
1555,634,865,783
1556,434,87,238
1557,307,178,586
1558,271,683,319
1559,312,322,660
1560,383,482,623
1561,496,539,560
1562,590,629,698
1563,73,290,836
1564,552,410,25
1565,873,377,441
1566,422,242,499
1567,889,499,211
1568,357,729,223
1569,881,689,539
1570,931,143,155
1571,105,756,930
1572,249,607,730
1573,312,353,39
1574,637,798,781
1575,762,174,273
1576,796,103,611
1577,275,342,544
1578,459,201,232
1579,462,568,831
1580,960,236,596
1581,851,983,56
1582,965,694,675
1583,579,153,673
1584,874,839,606
1585,824,171,846
1586,73,675,406
1587,34,501,252
1588,979,153,120
1589,899,741,136
1590,248,954,7
1591,193,463,976
1592,172,476,984
1593,822,604,802
1594,945,753,913
1595,6,919,101
1596,736,584,463
1597,593,978,328
1598,481,914,51
1599,236,500,439
1600,332,396,900
1601,538,660,463
1602,408,654,142
1603,284,434,776
1604,170,450,102
1605,314,247,187
1606,466,22,82
1607,301,172,471
1608,960,527,594
1609,584,79,512
1610,972,817,692
1611,732,312,165
1612,766,487,985
1613,280,861,778
1614,621,458,405
1615,871,200,543
1616,355,552,714
1617,185,632,701
1618,270,26,475
1619,334,331,854
1620,393,520,433
1621,638,167,485
1622,394,573,346
1623,451,208,88
1624,792,3,862
1625,142,961,600
1626,776,786,646
1627,472,119,699
1628,786,582,618
1629,474,53,541
1630,364,42,9
1631,75,819,447
1632,486,960,369
1633,841,238,539
1634,388,833,676
1635,156,262,126
1636,39,336,542
1637,598,983,40
1638,173,341,728
1639,930,287,784
1640,593,352,150
1641,566,933,561
1642,160,882,59
1643,186,42,920
1644,919,702,832
1645,354,149,740
1646,605,473,558
1647,754,617,352
1648,694,16,967
1649,969,48,195
1650,384,398,588
1651,810,762,409
1652,401,502,551
1653,621,45,767
1654,664,567,801
1655,766,725,921
1656,804,705,643
1657,617,568,947
1658,171,224,216
1659,525,323,352
1660,222,759,8
1661,397,765,450
1662,274,258,158
1663,817,127,399
1664,632,770,894
1665,214,830,359
1666,742,811,543
1667,89,862,642
